timestamp,amount,hour,velocity_1h,device_risk,merchant_risk,is_international,card_age_days,chargeback_history,amount_over_1k,is_fraud
2025-01-02 22:25:00,94.29,22,0,0.2143,0.2081,0,224,0,0,0
2025-01-02 22:26:00,86.58,22,3,0.301,0.3294,1,1944,0,0,0
2025-01-02 22:27:00,80.84,22,1,0.1758,0.2169,0,609,0,0,0
2025-01-02 22:28:00,47.55,22,4,0.2001,0.176,1,1717,0,0,0
2025-01-02 22:29:00,54.14,22,0,0.7608,0.3744,0,761,0,0,0
2025-01-02 22:30:00,387.29,22,3,0.6235,0.4518,0,1622,0,0,0
2025-01-02 22:31:00,76.65,22,1,0.1954,0.3411,1,193,0,0,0
2025-01-02 22:32:00,38.42,22,2,0.0705,0.22,0,2476,0,0,1
2025-01-02 22:33:00,50.57,22,0,0.1752,0.3617,0,2036,0,0,0
2025-01-02 22:34:00,263.06,22,0,0.3021,0.5175,0,2074,0,0,0
2025-01-02 22:35:00,170.57,22,1,0.4062,0.65,0,1842,0,0,0
2025-01-02 22:36:00,151.64,22,1,0.1936,0.4559,1,1496,0,0,0
2025-01-02 22:37:00,65.85,22,2,0.2643,0.3911,0,1856,0,0,0
2025-01-02 22:38:00,153.67,22,0,0.0512,0.1519,1,1366,0,0,0
2025-01-02 22:39:00,44.41,22,2,0.3464,0.2603,0,1216,0,0,0
2025-01-02 22:40:00,65.71,22,1,0.1593,0.623,0,1731,0,0,0
2025-01-02 22:41:00,230.26,22,0,0.2246,0.6878,0,1145,1,0,0
2025-01-02 22:42:00,208.88,22,3,0.3505,0.388,0,2492,0,0,0
2025-01-02 22:43:00,31.45,22,1,0.522,0.4456,0,1806,0,0,0
2025-01-02 22:44:00,35.78,22,0,0.3364,0.2347,1,742,0,0,0
2025-01-02 22:45:00,95.67,22,0,0.0644,0.5209,0,573,0,0,0
2025-01-02 22:46:00,498.03,22,2,0.2789,0.3852,0,592,0,0,0
2025-01-02 22:47:00,12.14,22,6,0.2521,0.1754,0,2277,0,0,0
2025-01-02 22:48:00,113.74,22,1,0.4028,0.256,0,1436,0,0,1
2025-01-02 22:49:00,21.04,22,2,0.586,0.3122,0,358,0,0,0
2025-01-02 22:50:00,44.83,22,1,0.164,0.2024,0,2028,0,0,0
2025-01-02 22:51:00,59.04,22,1,0.3785,0.0813,1,2040,0,0,0
2025-01-02 22:52:00,55.76,22,2,0.0972,0.5212,0,1495,0,0,0
2025-01-02 22:53:00,49.68,22,1,0.6039,0.2483,1,62,0,0,0
2025-01-02 22:54:00,86.26,22,0,0.139,0.2222,0,753,0,0,0
2025-01-02 22:55:00,49.6,22,1,0.4642,0.6028,0,326,0,0,0
2025-01-02 22:56:00,19.27,22,1,0.06,0.1023,0,1045,0,0,0
2025-01-02 22:57:00,189.7,22,3,0.2836,0.6115,0,452,0,0,1
2025-01-02 22:58:00,184.55,22,1,0.3692,0.082,0,255,0,0,0
2025-01-02 22:59:00,202.36,22,5,0.1873,0.5006,1,528,0,0,0
2025-01-02 23:00:00,17.79,23,1,0.6237,0.4492,0,2338,0,0,0
2025-01-02 23:01:00,116.15,23,0,0.3773,0.6923,0,2189,0,0,0
2025-01-02 23:02:00,170.63,23,1,0.2499,0.1795,1,2416,0,0,0
2025-01-02 23:03:00,29.91,23,0,0.236,0.3042,0,1268,0,0,0
2025-01-02 23:04:00,86.43,23,0,0.206,0.2881,0,875,0,0,0
2025-01-02 23:05:00,76.05,23,1,0.2609,0.3823,1,1953,0,0,0
2025-01-02 23:06:00,560.59,23,1,0.1991,0.7049,0,2454,0,0,0
2025-01-02 23:07:00,609.71,23,1,0.2785,0.3613,0,1721,0,0,0
2025-01-02 23:08:00,15.68,23,2,0.071,0.6442,0,1751,0,0,0
2025-01-02 23:09:00,1089.86,23,1,0.0757,0.4812,0,2239,0,1,0
2025-01-02 23:10:00,33.67,23,0,0.2005,0.6437,0,2401,0,0,0
2025-01-02 23:11:00,232.82,23,1,0.3728,0.4204,0,1431,0,0,0
2025-01-02 23:12:00,230.42,23,2,0.5035,0.8861,0,760,0,0,1
2025-01-02 23:13:00,31.01,23,0,0.1173,0.3266,0,634,0,0,0
2025-01-02 23:14:00,141.62,23,0,0.482,0.6931,0,1919,1,0,1
2025-01-02 23:15:00,76.73,23,2,0.491,0.2853,0,518,0,0,1
2025-01-02 23:16:00,150.72,23,1,0.2679,0.6086,0,1449,0,0,0
2025-01-02 23:17:00,108.34,23,1,0.3731,0.6293,0,607,0,0,0
2025-01-02 23:18:00,290.11,23,0,0.0352,0.1527,1,120,0,0,0
2025-01-02 23:19:00,92.47,23,1,0.2384,0.295,0,1906,0,0,0
2025-01-02 23:20:00,72.15,23,2,0.0909,0.1279,1,773,0,0,0
2025-01-02 23:21:00,261.91,23,2,0.5236,0.2587,0,400,0,0,0
2025-01-02 23:22:00,154.78,23,0,0.186,0.3481,0,197,0,0,1
2025-01-02 23:23:00,180.63,23,1,0.2631,0.4275,0,271,0,0,0
2025-01-02 23:24:00,43.47,23,2,0.0366,0.5839,0,1674,0,0,0
2025-01-02 23:25:00,29.48,23,2,0.3165,0.6494,0,1794,0,0,0
2025-01-02 23:26:00,47.99,23,4,0.3299,0.5467,0,1208,0,0,0
2025-01-02 23:27:00,45.46,23,1,0.2899,0.0635,0,1048,0,0,0
2025-01-02 23:28:00,190.93,23,2,0.3646,0.4392,0,439,0,0,0
2025-01-02 23:29:00,231.71,23,0,0.3338,0.331,0,1835,0,0,0
2025-01-02 23:30:00,73.1,23,1,0.3119,0.1476,0,1797,0,0,0
2025-01-02 23:31:00,368.54,23,2,0.1352,0.3608,0,215,0,0,0
2025-01-02 23:32:00,345.79,23,3,0.2747,0.4371,0,269,0,0,1
2025-01-02 23:33:00,109.76,23,2,0.3012,0.5581,0,2226,0,0,0
2025-01-02 23:34:00,37.03,23,1,0.1568,0.516,0,1779,0,0,0
2025-01-02 23:35:00,427.04,23,1,0.0476,0.3393,0,1084,1,0,1
2025-01-02 23:36:00,80.46,23,1,0.3381,0.577,0,2188,0,0,0
2025-01-02 23:37:00,97.39,23,2,0.5449,0.1032,0,1737,0,0,0
2025-01-02 23:38:00,60.56,23,2,0.0916,0.3684,0,278,0,0,0
2025-01-02 23:39:00,34.55,23,0,0.4038,0.7114,0,1312,0,0,0
2025-01-02 23:40:00,19.14,23,2,0.5501,0.5204,0,1473,0,0,0
2025-01-02 23:41:00,163.29,23,0,0.2908,0.3827,0,700,0,0,0
2025-01-02 23:42:00,38.51,23,2,0.7167,0.6261,0,402,1,0,1
2025-01-02 23:43:00,1940.54,23,2,0.134,0.1698,0,1969,0,1,1
2025-01-02 23:44:00,28.28,23,0,0.2551,0.1311,0,908,0,0,0
2025-01-02 23:45:00,23.75,23,2,0.1729,0.4553,0,1924,0,0,0
2025-01-02 23:46:00,144.08,23,2,0.6349,0.706,0,1092,0,0,0
2025-01-02 23:47:00,407.44,23,1,0.4484,0.5794,0,2273,1,0,0
2025-01-02 23:48:00,91.46,23,2,0.1862,0.1708,0,1570,0,0,0
2025-01-02 23:49:00,153.5,23,2,0.3692,0.3335,0,2498,1,0,0
2025-01-02 23:50:00,13.06,23,2,0.0992,0.4192,1,1002,0,0,0
2025-01-02 23:51:00,42.9,23,0,0.1632,0.3186,0,4,0,0,0
2025-01-02 23:52:00,28.64,23,0,0.5055,0.2043,0,1863,0,0,1
2025-01-02 23:53:00,12.39,23,0,0.2262,0.3828,1,1808,0,0,0
2025-01-02 23:54:00,96.48,23,1,0.1973,0.3516,0,1662,0,0,0
2025-01-02 23:55:00,8.69,23,2,0.1203,0.1269,0,437,0,0,0
2025-01-02 23:56:00,22.23,23,0,0.07,0.3947,0,1771,0,0,0
2025-01-02 23:57:00,49.5,23,0,0.1042,0.4055,0,1475,0,0,0
2025-01-02 23:58:00,36.67,23,2,0.4254,0.3078,0,666,0,0,0
2025-01-02 23:59:00,128.3,23,0,0.491,0.2296,1,1516,0,0,0
2025-01-03 00:00:00,116.94,0,2,0.1322,0.1402,0,2182,0,0,0
2025-01-03 00:01:00,213.08,0,1,0.1885,0.4742,0,845,0,0,0
2025-01-03 00:02:00,184.46,0,2,0.1841,0.173,0,1973,0,0,0
2025-01-03 00:03:00,274.14,0,1,0.1597,0.7702,0,2290,0,0,0
2025-01-03 00:04:00,85.46,0,2,0.3912,0.5384,0,207,0,0,0
2025-01-03 00:05:00,116.69,0,1,0.3806,0.5943,1,69,0,0,0
2025-01-03 00:06:00,144.28,0,1,0.2209,0.1503,0,1583,0,0,0
2025-01-03 00:07:00,98.94,0,3,0.2952,0.6537,0,1992,0,0,0
2025-01-03 00:08:00,57.1,0,2,0.0502,0.6223,0,329,0,0,0
2025-01-03 00:09:00,61.0,0,2,0.4447,0.1479,0,465,0,0,1
2025-01-03 00:10:00,37.19,0,2,0.3708,0.2421,0,230,0,0,0
2025-01-03 00:11:00,131.64,0,2,0.1112,0.6345,0,1835,0,0,0
2025-01-03 00:12:00,77.8,0,2,0.2682,0.4368,1,761,1,0,0
2025-01-03 00:13:00,43.53,0,0,0.374,0.3965,1,323,0,0,0
2025-01-03 00:14:00,43.58,0,2,0.113,0.7757,0,2116,0,0,0
2025-01-03 00:15:00,24.91,0,1,0.2124,0.306,0,721,0,0,0
2025-01-03 00:16:00,232.39,0,2,0.4862,0.6381,0,1482,0,0,1
2025-01-03 00:17:00,92.78,0,1,0.2186,0.8181,0,1547,0,0,0
2025-01-03 00:18:00,35.51,0,2,0.0868,0.1078,0,1336,0,0,0
2025-01-03 00:19:00,195.34,0,5,0.1074,0.0536,0,207,0,0,0
2025-01-03 00:20:00,48.34,0,2,0.4374,0.3375,0,1929,0,0,0
2025-01-03 00:21:00,20.4,0,1,0.2688,0.3665,0,1083,0,0,0
2025-01-03 00:22:00,242.66,0,2,0.2952,0.5681,0,849,1,0,1
2025-01-03 00:23:00,49.51,0,1,0.0951,0.4471,1,41,0,0,0
2025-01-03 00:24:00,56.43,0,4,0.1365,0.2548,0,1197,0,0,0
2025-01-03 00:25:00,89.3,0,2,0.3834,0.2936,1,2076,1,0,0
2025-01-03 00:26:00,274.63,0,1,0.2986,0.5666,0,665,0,0,0
2025-01-03 00:27:00,87.39,0,3,0.0921,0.6485,0,1781,0,0,0
2025-01-03 00:28:00,25.2,0,1,0.3143,0.0918,0,2252,0,0,0
2025-01-03 00:29:00,149.12,0,1,0.238,0.2407,0,435,0,0,0
2025-01-03 00:30:00,52.21,0,0,0.4598,0.2495,0,575,0,0,1
2025-01-03 00:31:00,587.39,0,0,0.3729,0.2632,0,2418,0,0,0
2025-01-03 00:32:00,85.53,0,3,0.3505,0.5481,1,2182,0,0,0
2025-01-03 00:33:00,8.76,0,0,0.2772,0.5121,0,1852,0,0,0
2025-01-03 00:34:00,123.29,0,0,0.5439,0.3797,1,129,0,0,0
2025-01-03 00:35:00,622.34,0,0,0.4059,0.1605,0,13,0,0,0
2025-01-03 00:36:00,427.28,0,1,0.2936,0.4246,0,580,0,0,0
2025-01-03 00:37:00,554.23,0,1,0.4859,0.3131,0,1357,0,0,0
2025-01-03 00:38:00,30.26,0,2,0.0913,0.4418,0,801,0,0,0
2025-01-03 00:39:00,217.11,0,1,0.2089,0.321,0,1847,0,0,0
2025-01-03 00:40:00,41.0,0,2,0.5292,0.2962,0,2144,0,0,1
2025-01-03 00:41:00,107.64,0,0,0.3982,0.6705,0,193,0,0,1
2025-01-03 00:42:00,23.37,0,0,0.3095,0.4322,0,785,1,0,0
2025-01-03 00:43:00,44.37,0,0,0.0245,0.8285,0,1859,0,0,0
2025-01-03 00:44:00,42.96,0,0,0.0959,0.5417,0,1272,0,0,1
2025-01-03 00:45:00,214.12,0,0,0.0865,0.3136,0,2173,0,0,0
2025-01-03 00:46:00,193.78,0,0,0.1326,0.249,0,1636,0,0,0
2025-01-03 00:47:00,113.56,0,0,0.2406,0.3933,0,1330,0,0,0
2025-01-03 00:48:00,21.6,0,1,0.3713,0.2959,0,1043,0,0,1
2025-01-03 00:49:00,62.31,0,2,0.0701,0.5611,0,423,0,0,0
2025-01-03 00:50:00,40.0,0,2,0.2264,0.3643,0,1554,0,0,0
2025-01-03 00:51:00,207.9,0,0,0.1118,0.4472,0,547,0,0,0
2025-01-03 00:52:00,284.79,0,1,0.0326,0.1767,1,1653,1,0,1
2025-01-03 00:53:00,251.52,0,3,0.361,0.5019,0,180,0,0,1
2025-01-03 00:54:00,39.63,0,1,0.1883,0.4576,0,2028,0,0,0
2025-01-03 00:55:00,5.24,0,1,0.3749,0.5152,0,612,0,0,0
2025-01-03 00:56:00,14.12,0,2,0.1575,0.1228,0,111,0,0,0
2025-01-03 00:57:00,365.06,0,3,0.7463,0.9072,0,357,1,0,1
2025-01-03 00:58:00,56.87,0,3,0.3619,0.1724,0,679,0,0,0
2025-01-03 00:59:00,39.82,0,3,0.198,0.3635,0,1500,0,0,0
2025-01-03 01:00:00,457.38,1,2,0.1759,0.5597,0,1888,0,0,0
2025-01-03 01:01:00,311.21,1,0,0.1259,0.3463,0,1286,0,0,0
2025-01-03 01:02:00,87.79,1,0,0.4591,0.3169,0,2336,0,0,0
2025-01-03 01:03:00,63.48,1,1,0.2986,0.6128,1,383,0,0,1
2025-01-03 01:04:00,74.83,1,1,0.1374,0.4997,1,2352,0,0,0
2025-01-03 01:05:00,107.95,1,1,0.1058,0.674,0,1493,0,0,0
2025-01-03 01:06:00,437.93,1,2,0.1105,0.844,0,1998,0,0,1
2025-01-03 01:07:00,131.75,1,2,0.7173,0.0291,0,167,0,0,0
2025-01-03 01:08:00,179.57,1,1,0.464,0.4677,0,743,0,0,0
2025-01-03 01:09:00,282.21,1,3,0.4036,0.3337,0,1813,0,0,0
2025-01-03 01:10:00,25.97,1,2,0.2609,0.2743,0,934,0,0,0
2025-01-03 01:11:00,184.93,1,2,0.2711,0.2595,1,2112,0,0,0
2025-01-03 01:12:00,63.4,1,2,0.3503,0.624,1,51,0,0,1
2025-01-03 01:13:00,6.58,1,3,0.3484,0.3569,0,1399,0,0,0
2025-01-03 01:14:00,9.77,1,3,0.122,0.6161,1,937,0,0,0
2025-01-03 01:15:00,30.31,1,1,0.1174,0.3866,0,279,0,0,0
2025-01-03 01:16:00,147.21,1,3,0.0441,0.3872,0,141,0,0,0
2025-01-03 01:17:00,96.17,1,1,0.0741,0.3596,0,1939,0,0,0
2025-01-03 01:18:00,103.34,1,2,0.336,0.6542,0,1882,1,0,0
2025-01-03 01:19:00,626.38,1,3,0.2169,0.5378,0,375,0,0,1
2025-01-03 01:20:00,23.47,1,1,0.1882,0.4744,1,2323,0,0,0
2025-01-03 01:21:00,83.26,1,0,0.4644,0.3444,0,1483,1,0,0
2025-01-03 01:22:00,116.81,1,2,0.3104,0.6119,1,1202,0,0,0
2025-01-03 01:23:00,40.41,1,1,0.5089,0.1849,0,1655,0,0,0
2025-01-03 01:24:00,88.14,1,0,0.6467,0.5614,0,1789,0,0,1
2025-01-03 01:25:00,16.74,1,1,0.3157,0.4393,0,1401,0,0,0
2025-01-03 01:26:00,360.72,1,0,0.1508,0.55,0,1054,0,0,0
2025-01-03 01:27:00,42.72,1,1,0.3272,0.4516,0,2459,0,0,0
2025-01-03 01:28:00,679.96,1,0,0.1842,0.0455,0,1164,0,0,1
2025-01-03 01:29:00,82.84,1,2,0.3673,0.1752,0,2040,0,0,0
2025-01-03 01:30:00,244.35,1,0,0.2261,0.6041,0,1669,1,0,0
2025-01-03 01:31:00,81.1,1,3,0.3008,0.5792,0,2038,0,0,0
2025-01-03 01:32:00,82.98,1,0,0.0722,0.7323,0,2106,0,0,0
2025-01-03 01:33:00,47.2,1,0,0.0733,0.162,0,2068,0,0,0
2025-01-03 01:34:00,96.69,1,1,0.2712,0.4331,0,2281,0,0,0
2025-01-03 01:35:00,118.43,1,1,0.0257,0.729,1,906,0,0,0
2025-01-03 01:36:00,38.48,1,1,0.6644,0.1811,0,988,0,0,0
2025-01-03 01:37:00,75.37,1,0,0.0349,0.043,0,434,0,0,0
2025-01-03 01:38:00,45.96,1,3,0.3784,0.3109,0,1810,0,0,0
2025-01-03 01:39:00,893.96,1,1,0.1008,0.4261,0,2137,0,0,0
2025-01-03 01:40:00,78.14,1,1,0.3073,0.6082,0,1346,0,0,0
2025-01-03 01:41:00,414.11,1,3,0.234,0.7966,0,1713,0,0,0
2025-01-03 01:42:00,70.14,1,3,0.2603,0.0062,0,2242,0,0,0
2025-01-03 01:43:00,111.55,1,0,0.592,0.6342,0,613,0,0,0
2025-01-03 01:44:00,22.25,1,2,0.1353,0.359,0,183,0,0,0
2025-01-03 01:45:00,54.27,1,1,0.2422,0.1784,0,1699,0,0,0
2025-01-03 01:46:00,106.14,1,0,0.2316,0.3294,0,2435,0,0,0
2025-01-03 01:47:00,431.7,1,2,0.4457,0.3608,0,1360,0,0,0
2025-01-03 01:48:00,107.39,1,1,0.2871,0.3594,0,1992,0,0,0
2025-01-03 01:49:00,351.21,1,3,0.0863,0.1831,1,689,0,0,1
2025-01-03 01:50:00,164.6,1,3,0.4728,0.7032,0,2251,0,0,0
2025-01-03 01:51:00,450.32,1,2,0.6014,0.2786,0,960,1,0,1
2025-01-03 01:52:00,80.62,1,1,0.3439,0.6496,1,245,0,0,0
2025-01-03 01:53:00,980.47,1,0,0.2268,0.1854,0,1179,0,0,1
2025-01-03 01:54:00,52.19,1,2,0.1234,0.199,0,1265,0,0,0
2025-01-03 01:55:00,39.18,1,0,0.4092,0.5377,1,68,0,0,1
2025-01-03 01:56:00,24.92,1,3,0.3112,0.6046,0,1935,0,0,1
2025-01-03 01:57:00,923.01,1,2,0.323,0.8398,0,1707,0,0,0
2025-01-03 01:58:00,197.52,1,1,0.3157,0.7146,0,921,0,0,0
2025-01-03 01:59:00,60.9,1,0,0.4996,0.1375,0,2127,0,0,1
2025-01-03 02:00:00,306.13,2,2,0.091,0.3693,0,301,0,0,0
2025-01-03 02:01:00,172.68,2,2,0.3268,0.3368,0,185,1,0,0
2025-01-03 02:02:00,636.16,2,1,0.1928,0.2877,0,1630,0,0,0
2025-01-03 02:03:00,17.66,2,2,0.0737,0.2627,0,2496,0,0,0
2025-01-03 02:04:00,65.32,2,1,0.2628,0.244,0,166,0,0,0
2025-01-03 02:05:00,53.42,2,3,0.552,0.3728,0,661,0,0,0
2025-01-03 02:06:00,11.44,2,0,0.0904,0.3437,0,1436,0,0,0
2025-01-03 02:07:00,252.53,2,4,0.0106,0.0594,0,1835,0,0,0
2025-01-03 02:08:00,64.99,2,0,0.5238,0.2988,1,1490,0,0,0
2025-01-03 02:09:00,182.08,2,2,0.3133,0.2694,1,767,0,0,1
2025-01-03 02:10:00,950.48,2,2,0.1279,0.1754,0,1656,1,0,1
2025-01-03 02:11:00,59.72,2,1,0.094,0.7372,0,2322,0,0,0
2025-01-03 02:12:00,55.72,2,0,0.1926,0.5998,0,2385,0,0,0
2025-01-03 02:13:00,96.64,2,2,0.1846,0.446,1,844,0,0,0
2025-01-03 02:14:00,234.39,2,2,0.5453,0.2049,0,293,0,0,0
2025-01-03 02:15:00,48.04,2,2,0.1913,0.6401,1,2342,0,0,0
2025-01-03 02:16:00,44.99,2,5,0.1516,0.192,0,2233,0,0,0
2025-01-03 02:17:00,251.72,2,1,0.7898,0.4124,0,993,0,0,1
2025-01-03 02:18:00,125.99,2,2,0.4805,0.5946,0,1682,1,0,0
2025-01-03 02:19:00,10.64,2,0,0.128,0.5125,0,712,0,0,0
2025-01-03 02:20:00,24.53,2,1,0.2289,0.4811,1,114,1,0,0
2025-01-03 02:21:00,395.94,2,0,0.2876,0.5443,1,916,0,0,0
2025-01-03 02:22:00,129.02,2,2,0.368,0.366,0,1383,0,0,0
2025-01-03 02:23:00,39.35,2,2,0.2259,0.1193,0,2334,0,0,0
2025-01-03 02:24:00,71.97,2,1,0.028,0.1584,0,1280,0,0,0
2025-01-03 02:25:00,86.79,2,2,0.1512,0.1406,0,1893,0,0,0
2025-01-03 02:26:00,181.35,2,1,0.044,0.4755,1,1449,1,0,0
2025-01-03 02:27:00,21.43,2,5,0.227,0.1641,1,183,0,0,0
2025-01-03 02:28:00,36.32,2,1,0.1065,0.376,0,1397,0,0,0
2025-01-03 02:29:00,113.12,2,1,0.1796,0.3445,0,2173,0,0,0
2025-01-03 02:30:00,77.34,2,1,0.341,0.3217,0,181,0,0,0
2025-01-03 02:31:00,153.44,2,1,0.3224,0.642,0,353,0,0,0
2025-01-03 02:32:00,24.43,2,0,0.51,0.2328,1,96,0,0,0
2025-01-03 02:33:00,123.26,2,2,0.4398,0.1588,1,1797,0,0,0
2025-01-03 02:34:00,260.71,2,2,0.2041,0.5527,0,1883,0,0,0
2025-01-03 02:35:00,140.69,2,0,0.4796,0.4954,0,61,0,0,1
2025-01-03 02:36:00,98.68,2,1,0.5769,0.7302,0,1349,0,0,0
2025-01-03 02:37:00,77.65,2,3,0.3149,0.5559,0,1827,0,0,0
2025-01-03 02:38:00,36.54,2,0,0.3584,0.1911,0,1452,0,0,0
2025-01-03 02:39:00,79.56,2,4,0.2848,0.3371,0,626,0,0,1
2025-01-03 02:40:00,309.48,2,1,0.2279,0.4403,0,1620,0,0,0
2025-01-03 02:41:00,75.84,2,3,0.4585,0.6244,0,223,0,0,0
2025-01-03 02:42:00,34.55,2,0,0.0791,0.3484,0,1338,0,0,0
2025-01-03 02:43:00,51.83,2,1,0.1817,0.3033,0,1785,0,0,0
2025-01-03 02:44:00,105.1,2,3,0.239,0.3473,0,2070,1,0,0
2025-01-03 02:45:00,58.5,2,2,0.4461,0.7069,0,1184,0,0,0
2025-01-03 02:46:00,140.47,2,1,0.1562,0.5895,0,1439,0,0,0
2025-01-03 02:47:00,145.96,2,1,0.2181,0.2249,0,2270,0,0,0
2025-01-03 02:48:00,212.04,2,5,0.2584,0.1144,0,11,0,0,1
2025-01-03 02:49:00,365.78,2,1,0.1231,0.1993,1,358,0,0,0
2025-01-03 02:50:00,236.46,2,1,0.3758,0.1345,0,1323,1,0,1
2025-01-03 02:51:00,33.02,2,2,0.0974,0.1649,0,2264,0,0,0
2025-01-03 02:52:00,34.07,2,4,0.4616,0.4694,0,1389,0,0,1
2025-01-03 02:53:00,79.26,2,3,0.589,0.63,0,1829,0,0,0
2025-01-03 02:54:00,54.04,2,3,0.4243,0.1705,0,2295,0,0,0
2025-01-03 02:55:00,26.81,2,1,0.1364,0.6356,0,2455,0,0,0
2025-01-03 02:56:00,54.57,2,1,0.2799,0.5949,0,218,0,0,0
2025-01-03 02:57:00,52.77,2,1,0.3195,0.3598,0,600,0,0,0
2025-01-03 02:58:00,43.15,2,1,0.3912,0.2104,0,1433,0,0,0
2025-01-03 02:59:00,62.05,2,1,0.1404,0.5141,0,1034,0,0,0
2025-01-03 03:00:00,284.87,3,1,0.1983,0.3965,0,5,0,0,0
2025-01-03 03:01:00,104.92,3,3,0.1098,0.4911,0,963,0,0,0
2025-01-03 03:02:00,1065.55,3,0,0.1868,0.2122,0,103,0,1,1
2025-01-03 03:03:00,101.89,3,2,0.1372,0.2676,0,284,1,0,0
2025-01-03 03:04:00,63.7,3,0,0.069,0.4571,0,737,0,0,0
2025-01-03 03:05:00,85.99,3,2,0.5331,0.3792,0,1094,0,0,0
2025-01-03 03:06:00,111.23,3,3,0.4982,0.7156,1,2070,0,0,0
2025-01-03 03:07:00,133.48,3,2,0.3658,0.4506,0,743,0,0,0
2025-01-03 03:08:00,712.12,3,2,0.1883,0.1465,0,591,0,0,0
2025-01-03 03:09:00,36.15,3,1,0.403,0.6266,1,1235,0,0,0
2025-01-03 03:10:00,205.66,3,2,0.2302,0.444,1,1222,0,0,0
2025-01-03 03:11:00,105.84,3,0,0.3336,0.3964,0,492,1,0,0
2025-01-03 03:12:00,17.24,3,1,0.2874,0.2949,0,715,0,0,0
2025-01-03 03:13:00,187.94,3,2,0.1933,0.1954,0,2212,0,0,0
2025-01-03 03:14:00,311.99,3,1,0.4112,0.7985,0,1514,0,0,0
2025-01-03 03:15:00,35.72,3,3,0.2459,0.2089,0,720,0,0,0
2025-01-03 03:16:00,84.85,3,1,0.1449,0.2348,0,333,0,0,0
2025-01-03 03:17:00,14.73,3,0,0.5313,0.4598,1,2348,0,0,0
2025-01-03 03:18:00,23.71,3,1,0.2254,0.5317,0,1225,0,0,0
2025-01-03 03:19:00,249.38,3,0,0.4716,0.4367,1,1202,0,0,1
2025-01-03 03:20:00,53.21,3,0,0.1352,0.2887,0,519,0,0,0
2025-01-03 03:21:00,27.63,3,1,0.5052,0.4388,0,98,0,0,1
2025-01-03 03:22:00,108.21,3,2,0.1557,0.4936,0,1919,0,0,0
2025-01-03 03:23:00,50.26,3,3,0.3034,0.2538,1,1287,0,0,0
2025-01-03 03:24:00,52.97,3,3,0.1741,0.2723,0,2257,0,0,0
2025-01-03 03:25:00,182.02,3,1,0.2119,0.3099,0,745,0,0,0
2025-01-03 03:26:00,26.18,3,0,0.5805,0.1984,0,682,0,0,0
2025-01-03 03:27:00,34.01,3,2,0.0616,0.3384,0,1901,0,0,0
2025-01-03 03:28:00,100.2,3,0,0.5917,0.7371,0,562,0,0,0
2025-01-03 03:29:00,230.17,3,0,0.4139,0.1355,1,2332,0,0,1
2025-01-03 03:30:00,302.75,3,0,0.5279,0.4706,0,776,0,0,0
2025-01-03 03:31:00,43.45,3,2,0.1981,0.0868,1,2250,0,0,0
2025-01-03 03:32:00,222.77,3,0,0.3338,0.4875,0,114,0,0,0
2025-01-03 03:33:00,38.48,3,1,0.2025,0.1803,0,225,1,0,0
2025-01-03 03:34:00,551.55,3,1,0.3288,0.3978,0,39,0,0,0
2025-01-03 03:35:00,26.94,3,2,0.336,0.4573,0,1107,1,0,0
2025-01-03 03:36:00,331.97,3,1,0.2219,0.045,0,1621,0,0,0
2025-01-03 03:37:00,43.83,3,0,0.2652,0.582,0,1442,0,0,0
2025-01-03 03:38:00,667.48,3,2,0.5478,0.6869,0,194,0,0,0
2025-01-03 03:39:00,156.51,3,0,0.5016,0.6229,0,191,0,0,0
2025-01-03 03:40:00,30.38,3,1,0.2495,0.1041,0,1593,0,0,0
2025-01-03 03:41:00,50.27,3,0,0.7949,0.6545,0,1007,0,0,1
2025-01-03 03:42:00,189.96,3,0,0.3086,0.4073,0,1759,0,0,0
2025-01-03 03:43:00,250.56,3,1,0.2843,0.256,0,328,0,0,0
2025-01-03 03:44:00,79.67,3,0,0.1988,0.2084,0,774,0,0,0
2025-01-03 03:45:00,89.62,3,2,0.1527,0.195,1,296,0,0,1
2025-01-03 03:46:00,185.59,3,1,0.3645,0.1504,0,1167,0,0,0
2025-01-03 03:47:00,97.95,3,1,0.4917,0.154,0,2462,0,0,0
2025-01-03 03:48:00,22.89,3,1,0.0676,0.8551,0,1089,0,0,0
2025-01-03 03:49:00,37.37,3,1,0.3018,0.0512,1,1298,0,0,0
2025-01-03 03:50:00,108.83,3,2,0.1833,0.3491,1,132,0,0,0
2025-01-03 03:51:00,295.83,3,1,0.3808,0.1214,0,2174,0,0,1
2025-01-03 03:52:00,445.1,3,0,0.1129,0.1494,0,582,1,0,0
2025-01-03 03:53:00,189.64,3,0,0.2726,0.2364,0,789,0,0,0
2025-01-03 03:54:00,114.78,3,1,0.2049,0.1039,0,1707,0,0,0
2025-01-03 03:55:00,183.79,3,0,0.4496,0.4058,0,444,1,0,0
2025-01-03 03:56:00,43.38,3,2,0.291,0.6528,0,2205,0,0,0
2025-01-03 03:57:00,73.24,3,1,0.427,0.3485,0,270,0,0,0
2025-01-03 03:58:00,36.94,3,0,0.2191,0.3816,0,951,0,0,0
2025-01-03 03:59:00,23.96,3,2,0.2493,0.4398,0,362,0,0,0
2025-01-03 04:00:00,120.33,4,4,0.0777,0.4319,0,2281,0,0,0
